pk_time_id,time,hour,minute,shift_type
2583,18:35:51,18,35,Evening
2584,00:27:32,0,27,Morning
2585,12:07:05,12,7,Afternoon
2586,23:53:02,23,53,Evening
2587,05:12:20,5,12,Morning
2588,01:03:30,1,3,Morning
2589,04:36:09,4,36,Morning
2590,21:58:40,21,58,Evening
2591,07:26:23,7,26,Morning
2592,21:40:47,21,40,Evening
2593,02:37:51,2,37,Morning
2594,01:42:43,1,42,Morning
2595,17:31:27,17,31,Afternoon
2596,17:14:31,17,14,Afternoon
2597,04:27:45,4,27,Morning
2598,23:10:56,23,10,Evening
2599,13:25:48,13,25,Afternoon
2600,05:19:14,5,19,Morning
2601,05:37:09,5,37,Morning
2602,14:36:27,14,36,Afternoon
2603,07:29:57,7,29,Morning
2604,05:51:41,5,51,Morning
2605,11:13:11,11,13,Morning
2606,21:04:23,21,4,Evening
2607,14:43:51,14,43,Afternoon
2608,10:32:01,10,32,Morning
2609,20:09:31,20,9,Evening
2610,21:23:27,21,23,Evening
2611,05:51:11,5,51,Morning
2612,18:21:58,18,21,Evening
2613,13:24:42,13,24,Afternoon
2614,16:14:05,16,14,Afternoon
2615,22:31:07,22,31,Evening
2616,22:50:08,22,50,Evening
2617,23:49:39,23,49,Evening
2618,00:51:00,0,51,Morning
2619,21:37:10,21,37,Evening
2620,13:38:36,13,38,Afternoon
2621,06:16:37,6,16,Morning
2622,18:43:59,18,43,Evening
2623,04:02:31,4,2,Morning
2624,06:44:38,6,44,Morning
2625,04:12:21,4,12,Morning
2626,18:51:53,18,51,Evening
2627,09:20:15,9,20,Morning
2628,17:25:51,17,25,Afternoon
2629,07:37:32,7,37,Morning
2630,06:18:45,6,18,Morning
2631,13:59:51,13,59,Afternoon
2632,20:51:00,20,51,Evening
2633,03:14:58,3,14,Morning
2634,00:39:25,0,39,Morning
2635,12:02:52,12,2,Afternoon
2636,12:15:34,12,15,Afternoon
2637,10:30:23,10,30,Morning
2638,19:45:58,19,45,Evening
2639,00:32:29,0,32,Morning
2640,13:43:16,13,43,Afternoon
2641,08:51:52,8,51,Morning
2642,15:49:07,15,49,Afternoon
2643,12:19:47,12,19,Afternoon
2644,17:46:05,17,46,Afternoon
2645,04:35:08,4,35,Morning
2646,12:39:52,12,39,Afternoon
2647,00:31:59,0,31,Morning
2648,11:49:55,11,49,Morning
2649,20:54:28,20,54,Evening
2650,09:14:58,9,14,Morning
2651,01:55:29,1,55,Morning
2652,23:15:21,23,15,Evening
2653,10:32:04,10,32,Morning
2654,06:44:00,6,44,Morning
2655,02:33:48,2,33,Morning
2656,02:03:52,2,3,Morning
2657,17:39:35,17,39,Afternoon
2658,19:55:25,19,55,Evening
2659,09:25:10,9,25,Morning
2660,08:23:46,8,23,Morning
2661,16:24:59,16,24,Afternoon
2662,05:00:13,5,0,Morning
2663,05:57:26,5,57,Morning
2664,19:32:55,19,32,Evening
2665,00:09:17,0,9,Morning
2666,08:31:06,8,31,Morning
2667,10:23:09,10,23,Morning
2668,13:15:00,13,15,Afternoon
2669,06:49:38,6,49,Morning
2670,20:46:19,20,46,Evening
2671,02:39:56,2,39,Morning
2672,15:58:20,15,58,Afternoon
2673,20:08:54,20,8,Evening
2674,02:48:49,2,48,Morning
2675,17:36:34,17,36,Afternoon
2676,18:20:46,18,20,Evening
2677,03:13:16,3,13,Morning
2678,18:09:15,18,9,Evening
2679,03:36:14,3,36,Morning
2680,18:31:13,18,31,Evening
2681,19:30:02,19,30,Evening
2682,20:40:42,20,40,Evening
2683,06:03:38,6,3,Morning
2684,12:00:46,12,0,Afternoon
2685,15:26:38,15,26,Afternoon
2686,00:44:14,0,44,Morning
2687,09:22:38,9,22,Morning
2688,06:43:24,6,43,Morning
2689,09:42:08,9,42,Morning
2690,14:53:29,14,53,Afternoon
2691,08:29:12,8,29,Morning
2692,02:52:16,2,52,Morning
2693,13:03:57,13,3,Afternoon
2694,09:40:31,9,40,Morning
2695,12:06:03,12,6,Afternoon
2696,05:06:01,5,6,Morning
2697,11:28:55,11,28,Morning
2698,20:41:09,20,41,Evening
2699,07:10:16,7,10,Morning
2700,04:20:19,4,20,Morning
2701,07:26:59,7,26,Morning
2702,03:15:41,3,15,Morning
2703,02:26:38,2,26,Morning
2704,06:59:03,6,59,Morning
2705,13:48:15,13,48,Afternoon
2706,09:05:47,9,5,Morning
2707,02:36:55,2,36,Morning
2708,03:04:45,3,4,Morning
2709,04:10:08,4,10,Morning
2710,05:07:32,5,7,Morning
2711,17:47:55,17,47,Afternoon
2712,02:15:20,2,15,Morning
2713,17:53:05,17,53,Afternoon
2714,20:22:36,20,22,Evening
2715,05:02:50,5,2,Morning
2716,04:30:59,4,30,Morning
2717,06:08:19,6,8,Morning
2718,02:40:49,2,40,Morning
2719,16:27:38,16,27,Afternoon
2720,11:23:57,11,23,Morning
2721,03:16:45,3,16,Morning
2722,11:59:07,11,59,Morning
2723,20:38:00,20,38,Evening
2724,12:47:33,12,47,Afternoon
2725,21:10:15,21,10,Evening
2726,03:03:05,3,3,Morning
2727,01:21:01,1,21,Morning
2728,14:25:28,14,25,Afternoon
2729,09:32:44,9,32,Morning
2730,22:53:19,22,53,Evening
2731,11:55:23,11,55,Morning
2732,02:11:59,2,11,Morning
2733,15:31:36,15,31,Afternoon
2734,23:50:18,23,50,Evening
2735,13:09:56,13,9,Afternoon
2736,19:46:00,19,46,Evening
2737,02:16:16,2,16,Morning
2738,09:18:49,9,18,Morning
2739,03:35:41,3,35,Morning
2740,00:27:49,0,27,Morning
2741,12:27:39,12,27,Afternoon
2742,15:29:46,15,29,Afternoon
2743,14:11:23,14,11,Afternoon
2744,11:07:56,11,7,Morning
2745,01:40:21,1,40,Morning
2746,11:03:27,11,3,Morning
2747,13:59:15,13,59,Afternoon
2748,12:25:32,12,25,Afternoon
2749,02:25:11,2,25,Morning
2750,17:31:19,17,31,Afternoon
2751,02:11:44,2,11,Morning
2752,15:18:16,15,18,Afternoon
2753,00:51:33,0,51,Morning
2754,20:12:23,20,12,Evening
2755,16:20:06,16,20,Afternoon
2756,02:36:34,2,36,Morning
2757,10:05:03,10,5,Morning
2758,07:37:33,7,37,Morning
2759,16:51:35,16,51,Afternoon
2760,19:00:49,19,0,Evening
2761,07:09:25,7,9,Morning
2762,00:39:00,0,39,Morning
2763,00:09:57,0,9,Morning
2764,16:06:28,16,6,Afternoon
2765,04:10:25,4,10,Morning
2766,01:59:05,1,59,Morning
2767,11:35:23,11,35,Morning
2768,20:20:30,20,20,Evening
2769,01:20:30,1,20,Morning
2770,06:38:50,6,38,Morning
2771,21:07:05,21,7,Evening
2772,22:35:04,22,35,Evening
2773,18:48:16,18,48,Evening
2774,17:57:28,17,57,Afternoon
2775,15:17:10,15,17,Afternoon
2776,23:47:49,23,47,Evening
2777,09:54:50,9,54,Morning
2778,10:09:32,10,9,Morning
2779,15:00:30,15,0,Afternoon
2780,18:51:44,18,51,Evening
2781,08:06:43,8,6,Morning
2782,21:24:48,21,24,Evening
2783,01:33:28,1,33,Morning
2784,12:41:07,12,41,Afternoon
2785,15:25:47,15,25,Afternoon
2786,15:59:20,15,59,Afternoon
2787,23:12:09,23,12,Evening
2788,07:53:35,7,53,Morning
2789,05:22:03,5,22,Morning
2790,14:46:54,14,46,Afternoon
2791,04:59:57,4,59,Morning
2792,15:50:03,15,50,Afternoon
2793,01:01:19,1,1,Morning
2794,11:11:48,11,11,Morning
2795,20:50:24,20,50,Evening
2796,11:04:02,11,4,Morning
2797,18:10:08,18,10,Evening
2798,19:18:52,19,18,Evening
2799,14:58:58,14,58,Afternoon
2800,01:34:55,1,34,Morning
2801,16:14:59,16,14,Afternoon
2802,06:29:42,6,29,Morning
2803,17:17:03,17,17,Afternoon
2804,16:28:36,16,28,Afternoon
2805,01:52:44,1,52,Morning
2806,17:10:36,17,10,Afternoon
2807,08:52:03,8,52,Morning
2808,00:26:54,0,26,Morning
2809,05:48:59,5,48,Morning
2810,05:13:20,5,13,Morning
2811,15:40:40,15,40,Afternoon
2812,06:27:26,6,27,Morning
2813,14:40:05,14,40,Afternoon
2814,13:47:28,13,47,Afternoon
2815,15:47:31,15,47,Afternoon
2816,08:48:08,8,48,Morning
2817,10:41:41,10,41,Morning
2818,15:53:27,15,53,Afternoon
2819,00:53:36,0,53,Morning
2820,10:18:52,10,18,Morning
2821,04:57:41,4,57,Morning
2822,17:49:46,17,49,Afternoon
2823,01:22:40,1,22,Morning
2824,05:13:01,5,13,Morning
2825,08:38:46,8,38,Morning
2826,06:16:18,6,16,Morning
2827,04:58:03,4,58,Morning
2828,08:16:22,8,16,Morning
2829,15:39:47,15,39,Afternoon
2830,04:42:59,4,42,Morning
2831,09:22:26,9,22,Morning
2832,18:24:26,18,24,Evening
2833,00:00:56,0,0,Morning
2834,15:17:11,15,17,Afternoon
2835,00:28:21,0,28,Morning
2836,14:00:38,14,0,Afternoon
2837,20:30:39,20,30,Evening
2838,22:23:56,22,23,Evening
2839,18:28:03,18,28,Evening
2840,05:41:45,5,41,Morning
2841,01:49:13,1,49,Morning
2842,22:20:02,22,20,Evening
2843,12:19:08,12,19,Afternoon
2844,02:01:13,2,1,Morning
2845,17:50:36,17,50,Afternoon
2846,20:59:29,20,59,Evening
2847,00:58:55,0,58,Morning
2848,05:11:17,5,11,Morning
2849,23:03:44,23,3,Evening
2850,00:15:08,0,15,Morning
2851,19:29:13,19,29,Evening
2852,13:42:03,13,42,Afternoon
2853,12:35:20,12,35,Afternoon
2854,12:48:25,12,48,Afternoon
2855,08:22:44,8,22,Morning
2856,00:31:25,0,31,Morning
2857,16:03:39,16,3,Afternoon
2858,00:17:29,0,17,Morning
2859,14:48:01,14,48,Afternoon
2860,12:01:11,12,1,Afternoon
2861,18:31:37,18,31,Evening
2862,18:25:51,18,25,Evening
2863,10:08:54,10,8,Morning
2864,16:08:17,16,8,Afternoon
2865,14:56:53,14,56,Afternoon
2866,06:57:17,6,57,Morning
2867,10:00:07,10,0,Morning
2868,22:04:38,22,4,Evening
2869,07:34:38,7,34,Morning
2870,02:17:52,2,17,Morning
2871,15:53:03,15,53,Afternoon
2872,10:38:14,10,38,Morning
2873,20:21:17,20,21,Evening
2874,17:21:49,17,21,Afternoon
2875,01:18:14,1,18,Morning
2876,18:44:30,18,44,Evening
2877,05:59:16,5,59,Morning
2878,13:50:55,13,50,Afternoon
2879,13:38:06,13,38,Afternoon
2880,05:15:07,5,15,Morning
2881,19:54:55,19,54,Evening
2882,13:28:07,13,28,Afternoon
2883,08:05:58,8,5,Morning
2884,05:38:13,5,38,Morning
2885,12:42:41,12,42,Afternoon
2886,09:16:27,9,16,Morning
2887,19:03:22,19,3,Evening
2888,05:54:16,5,54,Morning
2889,01:33:14,1,33,Morning
2890,00:41:00,0,41,Morning
2891,20:05:56,20,5,Evening
2892,15:11:38,15,11,Afternoon
2893,04:29:51,4,29,Morning
2894,23:30:31,23,30,Evening
2895,04:54:35,4,54,Morning
2896,12:59:58,12,59,Afternoon
2897,19:41:50,19,41,Evening
2898,07:12:56,7,12,Morning
2899,17:31:56,17,31,Afternoon
2900,21:51:18,21,51,Evening
2901,17:27:01,17,27,Afternoon
2902,03:23:24,3,23,Morning
2903,15:27:45,15,27,Afternoon
2904,02:03:14,2,3,Morning
2905,18:00:14,18,0,Evening
2906,09:19:53,9,19,Morning
2907,11:39:24,11,39,Morning
2908,21:26:28,21,26,Evening
2909,14:49:25,14,49,Afternoon
2910,00:07:23,0,7,Morning
2911,21:04:59,21,4,Evening
2912,12:07:45,12,7,Afternoon
2913,00:57:45,0,57,Morning
2914,18:57:27,18,57,Evening
2915,06:59:58,6,59,Morning
2916,15:12:20,15,12,Afternoon
2917,06:14:48,6,14,Morning
2918,10:41:55,10,41,Morning
2919,07:44:58,7,44,Morning
2920,17:23:33,17,23,Afternoon
2921,23:55:35,23,55,Evening
2922,22:55:01,22,55,Evening
2923,13:27:58,13,27,Afternoon
2924,04:00:34,4,0,Morning
2925,10:10:49,10,10,Morning
2926,16:23:50,16,23,Afternoon
2927,14:44:21,14,44,Afternoon
2928,00:33:19,0,33,Morning
2929,04:07:29,4,7,Morning
2930,21:13:59,21,13,Evening
2931,14:40:00,14,40,Afternoon
2932,01:30:45,1,30,Morning
2933,05:00:40,5,0,Morning
2934,17:51:55,17,51,Afternoon
2935,01:26:52,1,26,Morning
2936,00:55:39,0,55,Morning
2937,05:23:14,5,23,Morning
2938,14:57:51,14,57,Afternoon
2939,21:35:22,21,35,Evening
2940,09:36:47,9,36,Morning
2941,14:27:35,14,27,Afternoon
2942,01:13:15,1,13,Morning
2943,04:14:50,4,14,Morning
2944,18:04:38,18,4,Evening
2945,01:01:31,1,1,Morning
2946,01:04:01,1,4,Morning
2947,17:33:17,17,33,Afternoon
2948,15:29:33,15,29,Afternoon
2949,04:56:16,4,56,Morning
2950,19:53:16,19,53,Evening
2951,07:39:44,7,39,Morning
2952,00:55:38,0,55,Morning
2953,17:23:21,17,23,Afternoon
2954,01:31:27,1,31,Morning
2955,10:04:42,10,4,Morning
2956,21:20:16,21,20,Evening
2957,02:45:15,2,45,Morning
2958,03:05:58,3,5,Morning
2959,20:35:57,20,35,Evening
2960,02:55:47,2,55,Morning
2961,00:40:59,0,40,Morning
2962,07:59:28,7,59,Morning
2963,17:32:26,17,32,Afternoon
2964,14:07:50,14,7,Afternoon
2965,14:01:00,14,1,Afternoon
2966,16:53:37,16,53,Afternoon
2967,10:37:27,10,37,Morning
2968,04:16:59,4,16,Morning
2969,00:48:41,0,48,Morning
2970,01:17:56,1,17,Morning
2971,23:52:41,23,52,Evening
2972,13:48:04,13,48,Afternoon
2973,03:44:23,3,44,Morning
2974,07:04:34,7,4,Morning
2975,11:22:15,11,22,Morning
2976,20:13:48,20,13,Evening
2977,15:19:12,15,19,Afternoon
2978,14:36:16,14,36,Afternoon
2979,18:30:27,18,30,Evening
2980,07:09:32,7,9,Morning
2981,04:32:43,4,32,Morning
2982,07:54:50,7,54,Morning
2983,14:56:46,14,56,Afternoon
2984,00:04:20,0,4,Morning
2985,21:06:32,21,6,Evening
2986,06:12:00,6,12,Morning
2987,11:42:25,11,42,Morning
2988,17:41:28,17,41,Afternoon
2989,19:23:57,19,23,Evening
2990,02:00:07,2,0,Morning
2991,06:40:16,6,40,Morning
2992,16:48:42,16,48,Afternoon
2993,20:34:52,20,34,Evening
2994,15:01:08,15,1,Afternoon
2995,00:32:04,0,32,Morning
2996,23:36:55,23,36,Evening
2997,15:05:33,15,5,Afternoon
2998,23:27:38,23,27,Evening
2999,23:23:16,23,23,Evening
3000,12:48:19,12,48,Afternoon
3001,15:55:46,15,55,Afternoon
3002,20:58:01,20,58,Evening
3003,13:54:22,13,54,Afternoon
3004,00:05:06,0,5,Morning
3005,19:22:47,19,22,Evening
3006,03:23:27,3,23,Morning
3007,10:57:06,10,57,Morning
3008,01:45:36,1,45,Morning
3009,20:52:46,20,52,Evening
3010,04:47:36,4,47,Morning
3011,13:50:17,13,50,Afternoon
3012,09:21:59,9,21,Morning
3013,11:40:17,11,40,Morning
3014,12:41:44,12,41,Afternoon
3015,08:20:13,8,20,Morning
3016,22:13:11,22,13,Evening
3017,19:30:58,19,30,Evening
3018,21:45:48,21,45,Evening
3019,10:12:56,10,12,Morning
3020,02:47:40,2,47,Morning
3021,21:49:52,21,49,Evening
3022,01:50:55,1,50,Morning
3023,13:52:03,13,52,Afternoon
3024,21:49:23,21,49,Evening
3025,09:14:49,9,14,Morning
3026,05:28:59,5,28,Morning
3027,17:08:07,17,8,Afternoon
3028,10:08:11,10,8,Morning
3029,20:01:55,20,1,Evening
3030,23:16:18,23,16,Evening
3031,05:40:48,5,40,Morning
3032,14:19:10,14,19,Afternoon
3033,13:41:34,13,41,Afternoon
3034,21:16:19,21,16,Evening
3035,23:43:09,23,43,Evening
3036,23:46:55,23,46,Evening
3037,18:22:58,18,22,Evening
3038,07:46:56,7,46,Morning
3039,05:15:32,5,15,Morning
3040,12:24:13,12,24,Afternoon
3041,14:40:02,14,40,Afternoon
3042,21:55:33,21,55,Evening
3043,07:02:42,7,2,Morning
3044,13:17:22,13,17,Afternoon
3045,12:55:39,12,55,Afternoon
3046,15:09:56,15,9,Afternoon
3047,15:20:00,15,20,Afternoon
3048,22:17:48,22,17,Evening
3049,23:10:02,23,10,Evening
3050,11:50:07,11,50,Morning
3051,03:33:43,3,33,Morning
3052,17:52:05,17,52,Afternoon
3053,04:04:50,4,4,Morning
3054,10:51:47,10,51,Morning
3055,03:02:36,3,2,Morning
3056,15:37:07,15,37,Afternoon
3057,10:08:53,10,8,Morning
3058,15:37:14,15,37,Afternoon
3059,18:46:34,18,46,Evening
3060,15:48:21,15,48,Afternoon
3061,08:38:35,8,38,Morning
3062,00:30:32,0,30,Morning
3063,11:29:28,11,29,Morning
3064,19:21:55,19,21,Evening
3065,19:57:15,19,57,Evening
3066,20:22:46,20,22,Evening
3067,10:26:10,10,26,Morning
3068,01:50:15,1,50,Morning
3069,20:04:58,20,4,Evening
3070,06:30:34,6,30,Morning
3071,04:22:19,4,22,Morning
3072,18:23:22,18,23,Evening
3073,22:06:39,22,6,Evening
3074,09:20:49,9,20,Morning
3075,13:10:45,13,10,Afternoon
3076,10:57:50,10,57,Morning
3077,20:49:25,20,49,Evening
3078,13:30:21,13,30,Afternoon
3079,09:08:46,9,8,Morning
3080,10:33:17,10,33,Morning
3081,11:18:44,11,18,Morning
3082,08:48:24,8,48,Morning
3083,07:53:11,7,53,Morning
3084,17:34:51,17,34,Afternoon
3085,00:42:06,0,42,Morning
3086,06:51:26,6,51,Morning
3087,20:22:19,20,22,Evening
3088,01:49:34,1,49,Morning
3089,13:58:10,13,58,Afternoon
3090,20:13:13,20,13,Evening
3091,10:00:51,10,0,Morning
3092,04:25:09,4,25,Morning
3093,21:28:58,21,28,Evening
3094,14:19:31,14,19,Afternoon
3095,14:08:28,14,8,Afternoon
3096,03:07:58,3,7,Morning
3097,14:17:38,14,17,Afternoon
3098,17:51:05,17,51,Afternoon
3099,15:46:22,15,46,Afternoon
3100,15:02:40,15,2,Afternoon
3101,15:06:39,15,6,Afternoon
3102,07:01:38,7,1,Morning
3103,09:11:32,9,11,Morning
3104,17:21:53,17,21,Afternoon
3105,14:11:37,14,11,Afternoon
3106,04:00:04,4,0,Morning
3107,19:27:02,19,27,Evening
3108,13:53:17,13,53,Afternoon
3109,21:51:32,21,51,Evening
3110,00:09:27,0,9,Morning
3111,16:57:12,16,57,Afternoon
3112,00:36:19,0,36,Morning
3113,23:40:39,23,40,Evening
3114,05:11:44,5,11,Morning
3115,05:00:30,5,0,Morning
3116,19:17:25,19,17,Evening
3117,00:57:00,0,57,Morning
3118,16:37:55,16,37,Afternoon
3119,04:39:00,4,39,Morning
3120,18:07:43,18,7,Evening
3121,17:55:59,17,55,Afternoon
3122,05:24:25,5,24,Morning
3123,14:17:12,14,17,Afternoon
3124,01:08:51,1,8,Morning
3125,02:57:32,2,57,Morning
3126,18:02:53,18,2,Evening
3127,13:14:31,13,14,Afternoon
3128,05:19:31,5,19,Morning
3129,23:55:29,23,55,Evening
3130,15:28:12,15,28,Afternoon
3131,02:37:50,2,37,Morning
3132,17:02:24,17,2,Afternoon
3133,12:18:28,12,18,Afternoon
3134,14:03:59,14,3,Afternoon
3135,05:55:26,5,55,Morning
3136,01:16:37,1,16,Morning
3137,08:33:08,8,33,Morning
3138,13:44:37,13,44,Afternoon
3139,09:11:11,9,11,Morning
3140,17:12:03,17,12,Afternoon
3141,19:36:00,19,36,Evening
3142,15:58:12,15,58,Afternoon
3143,08:49:30,8,49,Morning
3144,21:19:22,21,19,Evening
3145,09:49:59,9,49,Morning
3146,21:55:48,21,55,Evening
3147,15:57:19,15,57,Afternoon
3148,03:29:29,3,29,Morning
3149,00:39:29,0,39,Morning
3150,00:08:48,0,8,Morning
3151,08:25:14,8,25,Morning
3152,05:00:47,5,0,Morning
3153,05:29:08,5,29,Morning
3154,09:45:09,9,45,Morning
3155,03:51:59,3,51,Morning
3156,15:30:08,15,30,Afternoon
3157,22:26:32,22,26,Evening
3158,19:34:01,19,34,Evening
3159,20:40:20,20,40,Evening
3160,08:01:46,8,1,Morning
3161,19:51:26,19,51,Evening
3162,18:34:56,18,34,Evening
3163,06:05:46,6,5,Morning
3164,13:03:40,13,3,Afternoon
3165,20:37:46,20,37,Evening
3166,06:09:21,6,9,Morning
3167,07:42:18,7,42,Morning
3168,01:05:25,1,5,Morning
3169,02:21:03,2,21,Morning
3170,15:52:33,15,52,Afternoon
3171,23:02:28,23,2,Evening
3172,15:37:51,15,37,Afternoon
3173,23:55:30,23,55,Evening
3174,03:48:53,3,48,Morning
3175,07:28:46,7,28,Morning
3176,23:09:20,23,9,Evening
3177,10:06:34,10,6,Morning
3178,17:59:56,17,59,Afternoon
3179,08:27:16,8,27,Morning
3180,00:53:08,0,53,Morning
3181,14:20:26,14,20,Afternoon
3182,03:00:07,3,0,Morning
3183,02:50:04,2,50,Morning
3184,16:05:44,16,5,Afternoon
3185,11:42:00,11,42,Morning
3186,10:18:01,10,18,Morning
3187,09:43:06,9,43,Morning
3188,22:02:02,22,2,Evening
3189,13:58:24,13,58,Afternoon
3190,11:06:26,11,6,Morning
3191,20:34:55,20,34,Evening
3192,18:22:31,18,22,Evening
3193,20:26:38,20,26,Evening
3194,07:50:14,7,50,Morning
3195,11:49:08,11,49,Morning
3196,02:58:01,2,58,Morning
3197,07:39:39,7,39,Morning
3198,15:15:33,15,15,Afternoon
3199,07:36:39,7,36,Morning
3200,08:44:41,8,44,Morning
3201,00:15:44,0,15,Morning
3202,11:04:06,11,4,Morning
3203,23:14:26,23,14,Evening
3204,21:37:28,21,37,Evening
3205,09:03:16,9,3,Morning
3206,20:54:47,20,54,Evening
3207,01:55:07,1,55,Morning
3208,07:48:34,7,48,Morning
3209,23:34:06,23,34,Evening
3210,13:57:21,13,57,Afternoon
3211,09:55:25,9,55,Morning
3212,05:16:36,5,16,Morning
3213,01:40:47,1,40,Morning
3214,07:59:27,7,59,Morning
3215,04:32:27,4,32,Morning
3216,06:41:42,6,41,Morning
3217,18:43:58,18,43,Evening
3218,08:29:00,8,29,Morning
3219,21:02:06,21,2,Evening
3220,17:42:49,17,42,Afternoon
3221,11:20:43,11,20,Morning
3222,07:41:30,7,41,Morning
3223,00:49:54,0,49,Morning
3224,18:45:46,18,45,Evening
3225,21:49:32,21,49,Evening
3226,07:21:07,7,21,Morning
3227,00:00:48,0,0,Morning
3228,13:13:26,13,13,Afternoon
3229,22:39:34,22,39,Evening
3230,20:23:34,20,23,Evening
3231,13:40:22,13,40,Afternoon
3232,11:17:27,11,17,Morning
3233,15:10:07,15,10,Afternoon
3234,15:56:50,15,56,Afternoon
3235,06:06:36,6,6,Morning
3236,15:15:21,15,15,Afternoon
3237,23:14:57,23,14,Evening
3238,12:47:02,12,47,Afternoon
3239,11:09:08,11,9,Morning
3240,18:49:24,18,49,Evening
3241,02:28:08,2,28,Morning
3242,11:43:17,11,43,Morning
3243,23:25:26,23,25,Evening
3244,06:47:54,6,47,Morning
3245,04:48:53,4,48,Morning
3246,10:05:55,10,5,Morning
3247,20:31:43,20,31,Evening
3248,21:01:15,21,1,Evening
3249,13:50:54,13,50,Afternoon
3250,18:47:44,18,47,Evening
3251,23:55:53,23,55,Evening
3252,09:48:05,9,48,Morning
3253,04:52:13,4,52,Morning
3254,13:03:16,13,3,Afternoon
3255,13:02:27,13,2,Afternoon
3256,14:10:30,14,10,Afternoon
3257,16:16:37,16,16,Afternoon
3258,11:47:23,11,47,Morning
3259,18:11:04,18,11,Evening
3260,01:05:52,1,5,Morning
3261,14:30:01,14,30,Afternoon
3262,11:47:40,11,47,Morning
3263,00:00:15,0,0,Morning
3264,13:49:17,13,49,Afternoon
3265,07:12:37,7,12,Morning
3266,22:39:01,22,39,Evening
3267,05:54:52,5,54,Morning
3268,08:51:16,8,51,Morning
3269,16:52:07,16,52,Afternoon
3270,13:04:06,13,4,Afternoon
3271,04:06:57,4,6,Morning
3272,02:42:39,2,42,Morning
3273,13:27:12,13,27,Afternoon
3274,01:46:52,1,46,Morning
3275,16:02:37,16,2,Afternoon
3276,05:41:44,5,41,Morning
3277,02:21:47,2,21,Morning
3278,01:20:20,1,20,Morning
3279,02:10:35,2,10,Morning
3280,03:46:27,3,46,Morning
3281,14:25:21,14,25,Afternoon
3282,12:38:19,12,38,Afternoon
3283,18:04:37,18,4,Evening
3284,08:44:00,8,44,Morning
3285,09:46:23,9,46,Morning
3286,00:39:49,0,39,Morning
3287,15:17:56,15,17,Afternoon
3288,18:24:59,18,24,Evening
3289,13:53:49,13,53,Afternoon
3290,11:05:41,11,5,Morning
3291,21:07:34,21,7,Evening
3292,18:09:23,18,9,Evening
3293,12:33:35,12,33,Afternoon
3294,13:17:37,13,17,Afternoon
3295,15:24:36,15,24,Afternoon
3296,07:49:33,7,49,Morning
3297,16:36:08,16,36,Afternoon
3298,12:50:29,12,50,Afternoon
3299,07:23:59,7,23,Morning
3300,17:23:03,17,23,Afternoon
3301,08:02:04,8,2,Morning
3302,08:21:44,8,21,Morning
3303,01:01:04,1,1,Morning
3304,18:20:33,18,20,Evening
3305,16:59:21,16,59,Afternoon
3306,19:29:39,19,29,Evening
3307,19:36:32,19,36,Evening
3308,19:42:59,19,42,Evening
3309,04:47:21,4,47,Morning
3310,17:37:52,17,37,Afternoon
3311,20:37:28,20,37,Evening
3312,20:29:17,20,29,Evening
3313,08:42:26,8,42,Morning
3314,22:33:16,22,33,Evening
3315,21:25:24,21,25,Evening
3316,11:43:40,11,43,Morning
3317,04:59:02,4,59,Morning
3318,13:39:27,13,39,Afternoon
3319,10:06:13,10,6,Morning
3320,18:39:03,18,39,Evening
3321,00:33:36,0,33,Morning
3322,12:51:49,12,51,Afternoon
3323,02:01:14,2,1,Morning
3324,05:36:15,5,36,Morning
3325,03:17:06,3,17,Morning
3326,09:28:49,9,28,Morning
3327,19:26:49,19,26,Evening
3328,06:31:30,6,31,Morning
3329,11:30:35,11,30,Morning
3330,20:50:17,20,50,Evening
3331,02:22:00,2,22,Morning
3332,23:05:06,23,5,Evening
3333,17:11:17,17,11,Afternoon
3334,15:10:38,15,10,Afternoon
3335,18:41:49,18,41,Evening
3336,08:18:14,8,18,Morning
3337,17:29:23,17,29,Afternoon
3338,09:48:46,9,48,Morning
3339,15:17:39,15,17,Afternoon
3340,01:24:39,1,24,Morning
3341,13:05:09,13,5,Afternoon
3342,23:40:11,23,40,Evening
3343,07:06:34,7,6,Morning
3344,11:52:29,11,52,Morning
3345,10:04:52,10,4,Morning
3346,20:42:14,20,42,Evening
3347,22:00:33,22,0,Evening
3348,03:43:49,3,43,Morning
3349,13:33:27,13,33,Afternoon
3350,01:59:00,1,59,Morning
3351,17:33:46,17,33,Afternoon
3352,07:55:25,7,55,Morning
3353,05:41:31,5,41,Morning
3354,19:06:56,19,6,Evening
3355,09:43:00,9,43,Morning
3356,02:14:38,2,14,Morning
3357,13:31:44,13,31,Afternoon
3358,04:43:17,4,43,Morning
3359,07:19:58,7,19,Morning
3360,05:54:06,5,54,Morning
3361,05:42:41,5,42,Morning
3362,04:30:54,4,30,Morning
3363,09:35:12,9,35,Morning
3364,21:29:55,21,29,Evening
3365,16:04:25,16,4,Afternoon
3366,06:33:00,6,33,Morning
3367,20:02:24,20,2,Evening
3368,11:48:05,11,48,Morning
3369,14:03:41,14,3,Afternoon
3370,14:04:25,14,4,Afternoon
3371,03:58:45,3,58,Morning
3372,09:58:12,9,58,Morning
3373,04:59:56,4,59,Morning
3374,20:38:03,20,38,Evening
3375,12:33:31,12,33,Afternoon
3376,17:27:00,17,27,Afternoon
3377,00:13:44,0,13,Morning
3378,03:11:57,3,11,Morning
