Transaction_ID,Invoice_No,Transaction_Date,Transaction_Time,Time_Zone,Transaction_Type,Transaction_Status,Customer_ID,Customer_Type,Customer_Age,Customer_Gender,Loyalty_Points,Product_ID,Product_Name,Company_Name,Product_Category,Brand_Type,Unit_Type,Shelf_Life_Days,Barcode,Supplier_ID,Supplier_Region,Delivery_Status,Transport_Mode,Delivery_Cost,Opening_Stock,Stock_Received,Stock_Sold,Stock_Damaged,Reorder_Level,Cost_Price,Selling_Price,Discount_Percentage,Tax_Percentage,Quantity_Sold,Payment_Method,Payment_Status,Amount_Paid,Outstanding_Debt,Store_ID,Store_Location,Store_Size_SqFt,Daily_Footfall,Staff_On_Duty,Store_Rating,Peak_Hour_Flag,Credit_Allowed,Gross_Sales,Net_Sales
,,2023-12-06,,GMT,,Completed,27593.0,Regular,,,,,,Tata Tea,,International,Litre,,,,,,,800.0,179.0,32.0,,,,,,16.24,,6.0,,Pending,,3000.0,,Village,2275.0,,,4.3,False,False,,
1493.0,INV455772,2024-01-24,0 days 03:53:41,IST,Sale,Completed,47746.0,Regular,48.0,Male,3858.0,4152.0,Iodized Cooking Salt,Tata Salt,Essentials,National,Kg,555.0,592137594735,748.0,South,Cancelled,Truck,600.0,110.0,11.0,26.0,0.0,35.0,320.03,322.52,0.82,18.0,2.0,Cash,Pending,100.47,3000.0,27.0,City,2887.0,1662.0,24.0,3.9,False,False,645.04,639.750672
1494.0,INV581801,2024-07-30,0 days 10:15:43,EST,Return,Pending,45992.0,Regular,54.0,Female,3187.0,3635.0,Instant Coffee,Bru,Beverages,Local,Litre,146.0,262782835912,877.0,South,Cancelled,Van,800.0,201.0,57.0,41.0,3.0,51.0,347.94,149.67,14.92,18.0,9.0,Wallet,Paid,3492.66,0.0,19.0,Town,3821.0,1127.0,5.0,3.0,True,False,1347.03,1146.053124
1495.0,INV849923,2024-11-19,0 days 22:30:07,PST,Sale,Pending,47624.0,Occasional,28.0,Male,6749.0,4352.0,Iodized Cooking Salt,Tata Salt,Essentials,International,Kg,421.0,224113589113,731.0,South,Cancelled,Truck,200.0,369.0,93.0,31.0,4.0,116.0,307.68,630.69,3.99,18.0,7.0,Cash,Pending,3265.77,3000.0,7.0,Village,1665.0,807.0,13.0,4.0,False,True,4414.83,4238.678282999999
1496.0,INV924911,2023-01-03,0 days 13:53:36,PST,Return,Completed,34177.0,Occasional,66.0,Male,1998.0,7774.0,Iodized Cooking Salt,Tata Salt,Essentials,National,Litre,453.0,903255148131,593.0,North,Delivered,Truck,200.0,438.0,150.0,1.0,0.0,44.0,368.27,559.44,25.46,18.0,4.0,Wallet,Paid,3884.17,1000.0,4.0,Town,5724.0,154.0,13.0,4.1,True,False,2237.76,1668.0263040000002
1497.0,INV246841,2024-03-04,0 days 06:27:24,IST,Return,Pending,32623.0,Occasional,20.0,Female,6212.0,3811.0,Sunflower Oil 1L,Fortune,Edible Oils,National,Kg,561.0,692002316028,777.0,South,Delivered,Van,600.0,370.0,38.0,7.0,4.0,36.0,250.26,895.15,18.37,5.0,2.0,Wallet,Paid,4048.11,5000.0,3.0,City,4770.0,1836.0,11.0,3.6,False,True,1790.3,1461.42189
1498.0,INV391860,2023-05-22,0 days 17:30:27,EST,Return,Completed,35935.0,Occasional,29.0,Female,5406.0,9365.0,Toothpaste Gel,Colgate,Personal Care,International,Piece,110.0,789357925583,785.0,West,Cancelled,Van,800.0,99.0,40.0,31.0,0.0,33.0,242.07,229.18,18.96,18.0,3.0,Card,Pending,4945.56,0.0,13.0,Village,2154.0,510.0,5.0,4.4,False,True,687.54,557.182416
1499.0,INV923091,2024-01-11,0 days 10:49:45,IST,Sale,Cancelled,10148.0,Occasional,37.0,Male,6826.0,8526.0,Tea Powder Strong,Tata Tea,Beverages,International,Litre,637.0,661186810693,665.0,North,Delivered,Van,200.0,488.0,79.0,27.0,3.0,94.0,228.78,658.02,18.43,12.0,5.0,Wallet,Paid,4333.4,5000.0,19.0,Town,1230.0,753.0,9.0,2.9,False,True,3290.1,2683.73457
1500.0,INV899652,2024-10-31,0 days 00:25:02,IST,Sale,Pending,25263.0,Occasional,47.0,Female,7774.0,2398.0,Potato Chips Salted,Lays,Snacks,National,Kg,216.0,993484347759,750.0,South,Delayed,Van,200.0,84.0,18.0,4.0,0.0,74.0,318.38,487.03,13.43,5.0,4.0,Card,Pending,4604.0,1000.0,21.0,Village,842.0,1631.0,15.0,4.4,False,False,1948.12,1686.487484
1501.0,INV790428,2023-11-20,0 days 14:57:16,GMT,Sale,Completed,34449.0,Wholesale,27.0,Male,3016.0,8222.0,Toothpaste Gel,Colgate,Personal Care,Local,Kg,163.0,431829326732,711.0,South,Cancelled,Truck,400.0,248.0,142.0,25.0,4.0,49.0,63.18,290.52,8.1,5.0,1.0,UPI,Paid,3018.81,5000.0,19.0,Village,4523.0,1705.0,22.0,2.5,False,True,290.52,266.98788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504.0,INV171523,2024-10-26,0 days 14:56:51,GMT,Return,Cancelled,23538.0,Wholesale,38.0,Male,148.0,4735.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,International,Kg,166.0,594437678315,722.0,West,Delayed,Van,800.0,227.0,160.0,2.0,3.0,85.0,349.89,381.29,16.41,5.0,5.0,Card,Paid,546.19,1000.0,11.0,Village,2393.0,1739.0,19.0,4.4,True,True,1906.45,1593.601555
1505.0,INV980096,2024-03-07,0 days 01:06:41,IST,Return,Completed,36981.0,Wholesale,35.0,Female,1901.0,3434.0,Potato Chips Salted,Lays,Snacks,National,Kg,191.0,494636375649,563.0,North,Cancelled,Truck,200.0,378.0,161.0,47.0,1.0,77.0,214.07,371.63,13.53,18.0,1.0,Card,Pending,1254.98,3000.0,8.0,Town,5412.0,564.0,9.0,2.6,True,False,371.63,321.348461
1506.0,INV776472,2024-12-05,0 days 16:54:08,IST,Return,Pending,12363.0,Wholesale,49.0,Male,5854.0,4219.0,Basmati Rice Premium,India Gate,Grains,Local,Kg,616.0,664882458047,677.0,South,Delayed,Truck,400.0,139.0,66.0,18.0,1.0,109.0,225.15,755.19,19.41,12.0,7.0,Cash,Pending,823.19,0.0,22.0,Town,3960.0,446.0,18.0,4.8,True,True,5286.33,4260.253347
1507.0,INV607243,2024-08-07,0 days 14:37:15,IST,Return,Cancelled,37508.0,Occasional,36.0,Male,2240.0,2147.0,Sunflower Oil 1L,Fortune,Edible Oils,International,Litre,244.0,728066544526,682.0,West,Delivered,Bike,400.0,491.0,173.0,39.0,4.0,80.0,329.32,353.85,17.74,18.0,6.0,Cash,Pending,1221.58,3000.0,26.0,City,4665.0,418.0,11.0,3.3,False,True,2123.1000000000004,1746.4620600000003
1508.0,INV494812,2024-02-03,0 days 05:49:06,PST,Return,Pending,13107.0,Wholesale,47.0,Female,3304.0,5835.0,Potato Chips Salted,Lays,Snacks,National,Litre,344.0,585257671542,502.0,West,Delayed,Van,200.0,306.0,89.0,44.0,1.0,41.0,215.77,324.08,9.9,5.0,1.0,Wallet,Pending,3028.48,0.0,2.0,Village,5903.0,191.0,14.0,2.8,True,True,324.08,291.99608
1509.0,INV594668,2023-12-10,0 days 18:22:14,EST,Sale,Completed,15628.0,Regular,50.0,Male,1740.0,1705.0,Tea Powder Strong,Tata Tea,Beverages,National,Kg,146.0,658227719148,647.0,North,Cancelled,Truck,600.0,197.0,132.0,24.0,3.0,55.0,151.71,255.85,4.23,12.0,1.0,Cash,Pending,3607.22,1000.0,3.0,City,3304.0,1682.0,15.0,4.9,False,False,255.85,245.027545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511.0,INV790982,2023-07-06,0 days 10:52:39,GMT,Return,Cancelled,25180.0,Regular,62.0,Male,6076.0,3596.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,International,Piece,347.0,112595021547,518.0,West,Delivered,Van,200.0,380.0,68.0,41.0,4.0,64.0,376.96,795.55,8.09,12.0,2.0,Cash,Pending,3627.8,3000.0,14.0,City,5379.0,1101.0,8.0,4.0,True,False,1591.1,1462.3800099999999
1512.0,INV289136,2023-03-02,0 days 06:34:31,EST,Return,Pending,22377.0,Regular,46.0,Male,5667.0,4528.0,Shampoo Anti-Dandruff,Head & Shoulders,Personal Care,Local,Piece,100.0,291293976862,889.0,East,Delivered,Van,800.0,81.0,23.0,16.0,3.0,87.0,302.01,704.82,21.6,5.0,4.0,Card,Paid,4000.18,1000.0,18.0,Village,2575.0,445.0,8.0,3.4,True,True,2819.28,2210.31552
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515.0,INV631607,2024-03-15,0 days 15:54:35,EST,Return,Completed,33214.0,Occasional,67.0,Female,6885.0,9792.0,Tea Powder Strong,Tata Tea,Beverages,National,Piece,392.0,149564330531,577.0,North,Delayed,Bike,400.0,164.0,71.0,44.0,4.0,110.0,298.09,261.96,10.75,12.0,2.0,UPI,Paid,2976.74,0.0,21.0,Village,4634.0,859.0,19.0,3.1,False,False,523.92,467.5985999999999
1516.0,INV913063,2023-11-15,0 days 12:19:18,GMT,Return,Cancelled,41113.0,Regular,29.0,Female,4648.0,7369.0,Potato Chips Salted,Lays,Snacks,National,Kg,51.0,621489721785,513.0,North,Cancelled,Bike,200.0,187.0,52.0,43.0,0.0,35.0,57.44,484.08,1.08,5.0,8.0,Card,Paid,1668.32,5000.0,29.0,Village,5599.0,1060.0,10.0,4.2,True,False,3872.64,3830.8154879999997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518.0,INV650957,2023-12-10,0 days 09:51:58,GMT,Sale,Cancelled,41877.0,Regular,21.0,Female,6296.0,9313.0,Bath Soap Herbal,Pears,Personal Care,National,Litre,683.0,201647204438,880.0,East,Delivered,Van,200.0,310.0,60.0,16.0,4.0,59.0,236.01,417.94,10.09,18.0,3.0,UPI,Pending,1464.21,1000.0,13.0,Town,725.0,727.0,4.0,2.6,False,False,1253.82,1127.309562
1519.0,INV371818,2023-01-11,0 days 16:03:33,GMT,Return,Cancelled,45865.0,Occasional,22.0,Female,7608.0,1475.0,Dishwash Liquid,Vim,Home Care,International,Litre,267.0,517423208622,836.0,North,Cancelled,Bike,600.0,173.0,151.0,23.0,2.0,41.0,303.86,571.47,7.59,12.0,8.0,Card,Pending,4799.32,0.0,7.0,Town,1372.0,750.0,3.0,3.9,True,False,4571.76,4224.763416000001
1520.0,INV235708,2023-03-03,0 days 01:53:26,PST,Sale,Cancelled,28531.0,Occasional,36.0,Female,4416.0,9428.0,Toothpaste Gel,Colgate,Personal Care,Local,Kg,572.0,192614222769,687.0,East,Cancelled,Van,200.0,376.0,36.0,14.0,1.0,79.0,141.3,766.23,21.28,18.0,7.0,Cash,Paid,426.1,0.0,14.0,Town,2400.0,1236.0,13.0,3.1,True,True,5363.610000000001,4222.233792000001
1521.0,INV831663,2023-08-14,0 days 11:21:31,IST,Sale,Cancelled,19657.0,Occasional,58.0,Female,7243.0,3826.0,Refined Sugar,Madhur,Sweeteners,National,Kg,80.0,754121610795,745.0,North,Cancelled,Van,600.0,175.0,187.0,33.0,2.0,112.0,372.53,364.71,2.24,18.0,5.0,Card,Pending,2177.93,3000.0,28.0,Village,2414.0,1294.0,17.0,3.1,False,False,1823.55,1782.70248
1522.0,INV439818,2023-06-02,0 days 23:12:31,PST,Sale,Pending,14520.0,Occasional,56.0,Female,379.0,4913.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Litre,416.0,200516105367,833.0,West,Delivered,Truck,600.0,274.0,193.0,42.0,4.0,52.0,94.21,231.56,21.78,5.0,5.0,Card,Paid,4244.7,0.0,21.0,City,1324.0,850.0,6.0,4.1,True,True,1157.8,905.63116
1523.0,INV717456,2024-12-11,0 days 10:53:40,EST,Sale,Cancelled,46484.0,Wholesale,74.0,Female,2810.0,9573.0,Digestive Biscuits,Britannia,Snacks,Local,Kg,49.0,811953576836,530.0,West,Delivered,Truck,600.0,499.0,143.0,10.0,2.0,101.0,320.38,503.06,17.52,5.0,8.0,Card,Pending,3144.48,0.0,4.0,Village,2585.0,516.0,14.0,3.2,True,True,4024.48,3319.391104
1524.0,INV708934,2024-07-17,0 days 04:45:58,IST,Return,Completed,39577.0,Wholesale,48.0,Female,6933.0,8571.0,Laundry Detergent,Surf Excel,Home Care,Local,Litre,164.0,193063281577,544.0,West,Delivered,Van,800.0,63.0,141.0,11.0,4.0,68.0,82.79,451.06,15.27,12.0,8.0,Card,Paid,3985.43,3000.0,22.0,Village,5709.0,1251.0,10.0,2.8,True,False,3608.48,3057.465104
1525.0,INV465004,2024-07-24,0 days 22:29:52,PST,Return,Pending,40558.0,Wholesale,24.0,Male,5819.0,5484.0,Dishwash Liquid,Vim,Home Care,International,Piece,430.0,275810829831,701.0,North,Delayed,Bike,400.0,419.0,153.0,5.0,2.0,78.0,114.02,343.06,14.83,18.0,7.0,UPI,Pending,1033.06,3000.0,25.0,Village,4580.0,237.0,3.0,2.5,True,False,2401.42,2045.289414
1526.0,INV712885,2024-08-06,0 days 07:39:48,PST,Return,Completed,39669.0,Regular,29.0,Female,7605.0,2470.0,Bath Soap Herbal,Pears,Personal Care,Local,Litre,503.0,840880502816,729.0,East,Delayed,Bike,800.0,67.0,29.0,21.0,2.0,37.0,185.76,179.55,16.71,18.0,8.0,Card,Pending,1626.09,1000.0,15.0,Village,798.0,1644.0,18.0,4.0,False,True,1436.4,1196.3775600000001
1527.0,INV747469,2024-10-21,0 days 17:22:56,EST,Sale,Cancelled,37838.0,Wholesale,27.0,Female,1813.0,4264.0,Instant Coffee,Bru,Beverages,National,Litre,527.0,752049660538,724.0,South,Delayed,Van,200.0,319.0,108.0,28.0,3.0,116.0,209.79,687.98,25.73,5.0,7.0,UPI,Paid,969.28,0.0,17.0,Village,3930.0,857.0,12.0,3.8,False,False,4815.860000000001,3576.739222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529.0,INV523387,2023-11-06,0 days 16:20:30,GMT,Sale,Pending,44955.0,Wholesale,69.0,Female,1149.0,3510.0,Laundry Detergent,Surf Excel,Home Care,National,Piece,696.0,757840166694,579.0,South,Cancelled,Bike,600.0,294.0,84.0,8.0,0.0,63.0,101.55,495.82,20.17,18.0,1.0,Cash,Pending,704.11,3000.0,23.0,City,5803.0,577.0,8.0,4.5,False,False,495.82,395.813106
1530.0,INV170852,2023-08-31,0 days 01:06:59,GMT,Return,Completed,18058.0,Occasional,38.0,Female,6895.0,9776.0,Iodized Cooking Salt,Tata Salt,Essentials,Local,Piece,554.0,566735867069,519.0,South,Cancelled,Bike,600.0,190.0,42.0,40.0,3.0,55.0,388.55,206.6,2.33,5.0,7.0,Cash,Pending,3642.13,1000.0,18.0,Village,3937.0,195.0,12.0,3.4,False,False,1446.2,1412.5035400000002
,,,,EST,,,,Occasional,,,,,,Bru,,National,Kg,,,,,,,600.0,388.0,,,,,,,16.36,,,,,,,,Town,3727.0,,,,False,False,,
1532.0,INV130955,2024-01-01,0 days 09:21:37,PST,Return,Cancelled,21463.0,Occasional,40.0,Female,7084.0,4467.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Kg,546.0,896559061788,764.0,East,Delivered,Bike,400.0,454.0,71.0,33.0,4.0,96.0,253.82,739.37,15.79,5.0,2.0,Card,Pending,1147.54,5000.0,6.0,Town,5602.0,1111.0,5.0,4.9,True,False,1478.74,1245.2469540000002
1533.0,INV993419,2023-11-26,0 days 23:35:32,IST,Sale,Cancelled,12843.0,Occasional,23.0,Male,5319.0,1209.0,Laundry Detergent,Surf Excel,Home Care,Local,Kg,94.0,532727217439,601.0,North,Cancelled,Truck,800.0,420.0,83.0,45.0,0.0,34.0,310.59,678.43,29.46,12.0,5.0,UPI,Paid,3996.79,1000.0,16.0,Town,2913.0,1631.0,19.0,3.3,False,False,3392.1499999999996,2392.8226099999997
1534.0,,2023-04-17,,EST,Sale,Completed,24335.0,Occasional,,,,,,Fortune,Edible Oils,Local,Litre,686.0,,,,Delayed,,800.0,335.0,104.0,40.0,3.0,,,425.66,8.05,,3.0,,Paid,,1000.0,3.0,Village,4723.0,748.0,,4.1,False,True,1276.98,
1535.0,INV266911,2023-08-14,0 days 03:05:36,GMT,Return,Completed,29834.0,Wholesale,26.0,Female,580.0,5153.0,Milk Chocolate Bar,Cadbury,Confectionery,National,Piece,194.0,832193722620,834.0,West,Delayed,Truck,200.0,340.0,197.0,43.0,3.0,45.0,297.54,814.4,0.64,12.0,3.0,Cash,Paid,953.94,3000.0,15.0,City,4356.0,1376.0,12.0,4.0,False,True,2443.2,2427.5635199999997
1536.0,INV342959,2023-08-06,0 days 23:32:19,GMT,Sale,Cancelled,37727.0,Wholesale,68.0,Female,7359.0,4840.0,Laundry Detergent,Surf Excel,Home Care,Local,Kg,687.0,154268580733,679.0,South,Delivered,Bike,200.0,145.0,73.0,32.0,1.0,117.0,131.01,60.21,27.47,18.0,1.0,Wallet,Paid,4817.49,1000.0,12.0,Town,3899.0,722.0,17.0,4.4,True,True,60.21,43.67031300000001
1537.0,,2024-05-20,,IST,,Cancelled,16644.0,Occasional,,,,,,Maggi,Packaged Food,International,Kg,377.0,,,,Cancelled,,200.0,100.0,122.0,35.0,3.0,,,566.13,15.54,,8.0,,Paid,,5000.0,26.0,City,4450.0,1802.0,,4.2,False,True,4529.04,
1538.0,INV797576,2023-09-16,0 days 08:41:25,EST,Return,Completed,40239.0,Occasional,33.0,Female,4034.0,6232.0,Laundry Detergent,Surf Excel,Home Care,International,Kg,288.0,489076112411,577.0,West,Delivered,Van,200.0,488.0,17.0,33.0,3.0,42.0,301.39,379.33,4.32,12.0,3.0,Card,Paid,2058.01,3000.0,8.0,Village,4311.0,1936.0,10.0,2.5,False,True,1137.99,1088.828832
1539.0,INV211380,2024-05-31,0 days 06:23:59,GMT,Sale,Cancelled,30244.0,Wholesale,28.0,Male,5898.0,5166.0,Sunflower Oil 1L,Fortune,Edible Oils,Local,Kg,274.0,882669043920,636.0,East,Delivered,Truck,600.0,285.0,61.0,37.0,4.0,119.0,350.5,81.92,3.37,12.0,9.0,Wallet,Paid,2168.0,3000.0,5.0,Town,4028.0,1227.0,10.0,3.4,True,True,737.28,712.433664
1540.0,INV623694,2023-02-23,0 days 18:32:00,EST,Sale,Pending,27528.0,Wholesale,53.0,Female,1269.0,2068.0,Toothpaste Gel,Colgate,Personal Care,National,Piece,669.0,383974278257,556.0,East,Delayed,Van,600.0,363.0,186.0,18.0,1.0,63.0,113.54,249.66,29.27,5.0,3.0,Card,Pending,2397.17,3000.0,18.0,Town,2342.0,521.0,15.0,4.1,True,False,748.98,529.753554
1541.0,INV812321,2023-02-16,0 days 16:25:55,PST,Return,Pending,10017.0,Occasional,74.0,Female,6109.0,4856.0,Milk Chocolate Bar,Cadbury,Confectionery,Local,Piece,251.0,971469143097,744.0,South,Delivered,Truck,800.0,376.0,76.0,42.0,1.0,119.0,312.95,180.22,11.2,5.0,1.0,Cash,Pending,3902.13,3000.0,18.0,Town,4674.0,1163.0,18.0,4.8,False,True,180.22,160.03536
1542.0,INV599555,2024-12-27,0 days 04:41:51,EST,Sale,Completed,15999.0,Regular,18.0,Male,411.0,2765.0,Tea Powder Strong,Tata Tea,Beverages,Local,Kg,619.0,967963227726,754.0,West,Delivered,Truck,400.0,317.0,140.0,37.0,3.0,78.0,256.58,432.72,16.5,18.0,6.0,Wallet,Paid,2112.29,5000.0,11.0,Town,3400.0,668.0,24.0,3.5,False,False,2596.32,2167.9272
1543.0,INV439381,2024-11-19,0 days 00:15:16,PST,Sale,Completed,28040.0,Occasional,38.0,Male,1796.0,7685.0,Tea Powder Strong,Tata Tea,Beverages,International,Litre,46.0,566351735477,658.0,North,Delayed,Bike,800.0,423.0,123.0,18.0,3.0,76.0,371.29,760.87,9.26,18.0,2.0,Wallet,Paid,2723.52,3000.0,14.0,City,1149.0,1323.0,17.0,3.6,True,False,1521.74,1380.826876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545.0,INV342781,2023-04-09,0 days 19:11:50,PST,Sale,Cancelled,44055.0,Regular,,Female,2603.0,,,Pears,Personal Care,National,Litre,716.0,,794.0,South,Cancelled,Bike,200.0,436.0,37.0,9.0,3.0,,269.63,593.01,23.14,,2.0,Cash,Pending,2308.08,5000.0,21.0,Town,2804.0,644.0,,4.6,True,False,1186.02,
1546.0,INV909231,2023-01-20,0 days 04:56:30,PST,Return,Pending,26651.0,Occasional,54.0,Female,6764.0,1571.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Litre,357.0,806744805665,709.0,North,Delayed,Truck,600.0,223.0,94.0,3.0,2.0,62.0,270.62,237.39,17.63,12.0,4.0,Cash,Pending,3891.0,0.0,27.0,Town,4752.0,107.0,3.0,4.3,False,False,949.56,782.152572
1547.0,INV947831,2024-07-26,0 days 23:06:01,IST,Return,Completed,43202.0,Wholesale,23.0,Male,4444.0,8621.0,Milk Chocolate Bar,Cadbury,Confectionery,National,Piece,609.0,294339159183,680.0,West,Delivered,Van,600.0,289.0,170.0,32.0,4.0,109.0,332.31,229.98,18.61,12.0,9.0,Cash,Pending,3751.15,0.0,17.0,Town,4269.0,490.0,9.0,4.8,False,True,2069.8199999999997,1684.6264979999999
1548.0,INV868236,2024-05-04,0 days 01:26:46,GMT,Sale,Completed,45265.0,Wholesale,31.0,Female,7257.0,4225.0,Digestive Biscuits,Britannia,Snacks,Local,Litre,460.0,411331471030,852.0,South,Delayed,Truck,400.0,378.0,49.0,12.0,2.0,103.0,378.21,181.34,20.51,5.0,8.0,Wallet,Pending,3867.18,3000.0,17.0,Village,5833.0,1884.0,22.0,4.0,True,False,1450.72,1153.177328
1549.0,INV934252,2024-02-23,0 days 23:37:33,IST,Return,Completed,49208.0,Wholesale,46.0,Female,5084.0,5561.0,Instant Noodles Pack,Maggi,Packaged Food,Local,Piece,534.0,859386638930,868.0,West,Delivered,Truck,800.0,490.0,120.0,46.0,1.0,37.0,99.57,470.21,4.54,12.0,7.0,UPI,Paid,1532.06,5000.0,8.0,Town,5010.0,1498.0,16.0,4.6,False,False,3291.47,3142.037262
1550.0,INV348111,2024-11-20,0 days 13:52:30,EST,Return,Completed,48805.0,Occasional,18.0,Male,1820.0,1224.0,Toothpaste Gel,Colgate,Personal Care,International,Kg,412.0,712261380796,837.0,North,Delayed,Van,800.0,459.0,41.0,31.0,4.0,38.0,143.93,382.64,11.52,12.0,4.0,UPI,Paid,4204.44,3000.0,19.0,Town,2978.0,1464.0,16.0,3.4,False,True,1530.56,1354.239488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552.0,INV282450,2023-05-25,0 days 17:04:11,EST,Sale,Pending,33548.0,Regular,64.0,Female,1315.0,6673.0,Bath Soap Herbal,Pears,Personal Care,National,Kg,361.0,515421543283,831.0,North,Cancelled,Van,200.0,158.0,167.0,1.0,3.0,33.0,61.36,357.87,22.86,12.0,3.0,Cash,Pending,3775.11,3000.0,5.0,City,1559.0,586.0,22.0,4.1,True,False,1073.6100000000001,828.182754
1553.0,INV863534,2023-08-04,0 days 10:28:16,GMT,Sale,Completed,32847.0,Wholesale,61.0,Female,3362.0,4528.0,Sunflower Oil 1L,Fortune,Edible Oils,International,Litre,683.0,217484718305,819.0,West,Delivered,Bike,800.0,353.0,134.0,32.0,2.0,112.0,118.15,181.22,19.05,12.0,9.0,Card,Paid,2022.97,3000.0,29.0,City,2582.0,1518.0,16.0,3.7,True,True,1630.98,1320.27831
1554.0,INV502740,2023-01-03,0 days 22:40:41,EST,Return,Pending,35316.0,Wholesale,36.0,Male,4464.0,7635.0,Refined Sugar,Madhur,Sweeteners,National,Litre,608.0,737631873395,873.0,West,Cancelled,Van,400.0,67.0,73.0,33.0,2.0,56.0,126.01,376.88,13.08,5.0,7.0,Wallet,Pending,1735.79,0.0,6.0,Village,3868.0,385.0,4.0,4.5,True,False,2638.16,2293.088672
1555.0,INV892528,2023-06-09,0 days 18:57:06,IST,Return,Completed,15695.0,Regular,40.0,Female,5383.0,9644.0,Wheat Flour Select,Aashirvaad,Grains,Local,Kg,253.0,825011145050,526.0,North,Delivered,Bike,800.0,112.0,66.0,47.0,3.0,75.0,300.26,618.41,11.97,12.0,5.0,Cash,Paid,2239.6,1000.0,1.0,City,5374.0,1376.0,14.0,4.3,True,True,3092.0499999999997,2721.9316149999995
1556.0,INV540460,2023-04-30,0 days 12:58:48,IST,Return,Pending,23637.0,Occasional,56.0,Female,1295.0,2897.0,Potato Chips Salted,Lays,Snacks,National,Piece,168.0,807252386928,604.0,East,Delayed,Truck,400.0,349.0,136.0,24.0,4.0,89.0,131.36,814.97,23.14,12.0,2.0,Card,Paid,1323.21,0.0,1.0,City,4133.0,1152.0,21.0,4.6,True,True,1629.94,1252.771884
1557.0,INV167496,2023-03-30,0 days 15:23:21,GMT,Return,Cancelled,23878.0,Wholesale,58.0,Female,7978.0,3849.0,Basmati Rice Premium,India Gate,Grains,National,Kg,302.0,299278571993,744.0,South,Cancelled,Truck,400.0,106.0,46.0,1.0,0.0,93.0,206.18,330.93,16.25,5.0,3.0,Wallet,Paid,1869.93,5000.0,27.0,Town,5012.0,587.0,24.0,5.0,False,False,992.79,831.461625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561.0,INV220034,2024-09-01,0 days 21:17:01,IST,Sale,Completed,40647.0,Occasional,57.0,Female,1576.0,9657.0,Bath Soap Herbal,Pears,Personal Care,Local,Kg,62.0,773601567837,704.0,West,Delivered,Bike,800.0,223.0,118.0,12.0,1.0,114.0,267.25,447.83,4.47,12.0,3.0,Cash,Pending,171.01,1000.0,20.0,Village,1863.0,1207.0,21.0,3.8,True,True,1343.49,1283.435997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2024-09-08,,EST,,Cancelled,25094.0,Regular,,,,,,Fortune,,Local,Piece,,,,,Delayed,,200.0,427.0,124.0,10.0,0.0,,,,8.25,,8.0,,Paid,,1000.0,16.0,Village,658.0,,,3.0,True,False,,
1564.0,INV886363,2023-11-19,0 days 07:10:25,PST,Sale,Pending,29896.0,Wholesale,37.0,Male,1333.0,3814.0,Instant Coffee,Bru,Beverages,International,Piece,107.0,390856709699,501.0,North,Delayed,Van,200.0,390.0,92.0,27.0,0.0,106.0,174.0,362.13,7.28,5.0,6.0,Wallet,Paid,2594.77,0.0,14.0,Town,5671.0,1555.0,4.0,4.7,False,False,2172.7799999999997,2014.601616
1565.0,INV176421,2024-09-26,0 days 21:10:56,GMT,Sale,Pending,35674.0,Occasional,59.0,Female,6233.0,6569.0,Iodized Cooking Salt,Tata Salt,Essentials,International,Litre,334.0,774033082761,666.0,North,Delayed,Van,800.0,448.0,154.0,4.0,3.0,47.0,83.53,89.78,15.68,12.0,6.0,UPI,Pending,3584.16,1000.0,15.0,Town,5825.0,1697.0,5.0,4.6,False,True,538.6800000000001,454.21497600000004
